,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
7904,EWF k-means,0.5,90,50,0.07268661,0.9196,0.8508844241042787,0.8508603914110123,0.8509084581551981,0.8508844241042786,0.8995
7905,EWF k-means,0.5,90,60,0.07268963,0.9197,0.8509891210703615,0.8509640056523688,0.8510142379709149,0.8509891210703616,0.899625
7906,EWF k-means,0.5,90,70,0.07267272,0.9196,0.850813384509802,0.8508023867721364,0.8508243825317918,0.850813384509802,0.8995
7907,EWF k-means,0.5,90,80,0.072668344,0.91965,0.850909118080067,0.8508987673873866,0.850919469024571,0.8509091180800671,0.8995625
7908,EWF k-means,0.5,90,90,0.0726779,0.9197,0.8510174455379755,0.8510057071359995,0.8510291842637847,0.8510174455379754,0.899625
7909,EWF k-means,0.5,90,100,0.07267578,0.91985,0.8512127653635958,0.8512016924694228,0.8512238385458569,0.8512127653635957,0.8998125
7910,EWF k-means,0.5,91,10,0.0729097,0.91765,0.8487073041747167,0.8486062697873638,0.8488083626230819,0.8487073041747166,0.8970625
7911,EWF k-means,0.5,91,20,0.072883114,0.91785,0.8488784863878587,0.8487989492234103,0.8489580384598502,0.8488784863878588,0.8973125
7912,EWF k-means,0.5,91,30,0.07285756,0.91835,0.8498316366531672,0.8497353516383105,0.8499279434909471,0.8498316366531672,0.8979375
7913,EWF k-means,0.5,91,40,0.072868824,0.9182,0.8496438233728311,0.8495075675696946,0.8497801228921695,0.8496438233728312,0.89775
7914,EWF k-means,0.5,91,50,0.07283186,0.91765,0.8487496179369369,0.8486618851771305,0.8488373688378499,0.8487496179369368,0.8970625
7915,EWF k-means,0.5,91,60,0.07286161,0.91785,0.8489476719303511,0.8488420753385354,0.8490532947980263,0.848947671930351,0.8973125
7916,EWF k-means,0.5,91,70,0.07288241,0.91795,0.8490615878745039,0.8489561328135029,0.8491670691374511,0.8490615878745039,0.8974375
7917,EWF k-means,0.5,91,80,0.07286128,0.91795,0.8490669172026787,0.8489570391984378,0.8491768236529729,0.8490669172026787,0.8974375
7918,EWF k-means,0.5,91,90,0.07286209,0.91795,0.8490669172026787,0.8489570391984378,0.8491768236529729,0.8490669172026787,0.8974375
7919,EWF k-means,0.5,91,100,0.07286664,0.9181,0.849211096485894,0.8491022764476458,0.8493199444202363,0.8492110964858939,0.897625
7920,EWF k-means,0.5,92,10,0.07274578,0.9193,0.8504814060809478,0.8504723927959393,0.8504904195570034,0.8504814060809478,0.899125
7921,EWF k-means,0.5,92,20,0.072724625,0.91905,0.8503260206981309,0.8503201531400028,0.8503318883372367,0.8503260206981309,0.8988125
7922,EWF k-means,0.5,92,30,0.07271689,0.91925,0.850621757202665,0.8506161073906044,0.8506274070897782,0.850621757202665,0.8990625
7923,EWF k-means,0.5,92,40,0.07275719,0.9191,0.850358421306637,0.8503531573966103,0.8503636852818343,0.8503584213066371,0.898875
7924,EWF k-means,0.5,92,50,0.07272673,0.9191,0.8503192558066649,0.8503135370923391,0.8503249745979128,0.850319255806665,0.898875
7925,EWF k-means,0.5,92,60,0.07273107,0.91935,0.8506544549226104,0.8506494078918206,0.8506595020132899,0.8506544549226103,0.8991875
7926,EWF k-means,0.5,92,70,0.07273377,0.9193,0.8506037011893909,0.850598667598569,0.8506087348397877,0.8506037011893908,0.899125
7927,EWF k-means,0.5,92,80,0.07272468,0.9193,0.8505463457383009,0.8505409755743755,0.8505517159700392,0.8505463457383009,0.899125
7928,EWF k-means,0.5,92,90,0.07273012,0.9195,0.8507492328469644,0.8507439665177263,0.8507544992414029,0.8507492328469645,0.899375
7929,EWF k-means,0.5,92,100,0.07272462,0.9192,0.8504546591710814,0.8504494078002254,0.8504599106067905,0.8504546591710814,0.899
7930,EWF k-means,0.5,93,10,0.073019065,0.91865,0.8501226681515023,0.8500421428850304,0.8502032086758832,0.8501226681515023,0.8983125
7931,EWF k-means,0.5,93,20,0.07293267,0.9192,0.8505504914745584,0.8505259416965057,0.850575042669873,0.8505504914745584,0.899
7932,EWF k-means,0.5,93,30,0.07286033,0.91885,0.8502130189593992,0.8501997178265281,0.8502263205084616,0.8502130189593993,0.8985625
7933,EWF k-means,0.5,93,40,0.07291648,0.9189,0.8501826926486729,0.8501460068824311,0.8502193815812025,0.8501826926486727,0.898625
7934,EWF k-means,0.5,93,50,0.07294574,0.9191,0.8506467694006129,0.8505997982153097,0.8506937457738176,0.8506467694006128,0.898875
7935,EWF k-means,0.5,93,60,0.07290761,0.9192,0.8506238035126602,0.850590950776055,0.8506566587871339,0.8506238035126602,0.899
7936,EWF k-means,0.5,93,70,0.07293776,0.9187,0.8500616857082132,0.850015172654785,0.8501082038523327,0.850061685708213,0.898375
7937,EWF k-means,0.5,93,80,0.07291921,0.9191,0.8505535203248158,0.8505137704995259,0.8505932738657949,0.8505535203248157,0.898875
7938,EWF k-means,0.5,93,90,0.07292368,0.9193,0.8507493605751089,0.8507240005643633,0.8507747220978589,0.8507493605751089,0.899125
7939,EWF k-means,0.5,93,100,0.072923645,0.91905,0.8504600823838702,0.8504337266253233,0.8504864397760482,0.8504600823838702,0.8988125
7940,EWF k-means,0.5,94,10,0.07282627,0.91915,0.8501069449112724,0.8500862646216634,0.8501276262070964,0.8501069449112724,0.8989375
7941,EWF k-means,0.5,94,20,0.072725005,0.91965,0.8509086707846044,0.8509036360997044,0.850913705529084,0.8509086707846044,0.8995625
7942,EWF k-means,0.5,94,30,0.072757766,0.91925,0.8504465930144642,0.8504427643288823,0.8504504217345197,0.8504465930144642,0.8990625
7943,EWF k-means,0.5,94,40,0.07277046,0.9197,0.8508937395068982,0.8508920997663646,0.8508953792537517,0.8508937395068982,0.899625
7944,EWF k-means,0.5,94,50,0.07276135,0.91945,0.8505642873772266,0.8505619365621783,0.8505666382052695,0.8505642873772264,0.8993125
7945,EWF k-means,0.5,94,60,0.07274606,0.9199,0.8508814854590755,0.8508779465783038,0.8508850243692843,0.8508814854590754,0.899875
7946,EWF k-means,0.5,94,70,0.07274636,0.91945,0.8506157445250547,0.8506124676055817,0.8506190214697759,0.8506157445250546,0.8993125
7947,EWF k-means,0.5,94,80,0.07275767,0.91945,0.850453250131028,0.8504501722205737,0.8504563280637614,0.8504532501310281,0.8993125
7948,EWF k-means,0.5,94,90,0.07275284,0.91945,0.8506177293223233,0.8506145510608799,0.8506209076075175,0.8506177293223234,0.8993125
7949,EWF k-means,0.5,94,100,0.07275144,0.91945,0.8506157445250547,0.8506124676055817,0.8506190214697759,0.8506157445250546,0.8993125
7950,EWF k-means,0.5,95,10,0.07295309,0.9171,0.8491588165223559,0.8488442536125321,0.8494736126587252,0.849158816522356,0.896375
7951,EWF k-means,0.5,95,20,0.072872646,0.9176,0.8487720029492979,0.8485945918990209,0.8489494881958111,0.8487720029492979,0.897
7952,EWF k-means,0.5,95,30,0.07291126,0.9176,0.8493374314132895,0.8490608985253603,0.8496141444893589,0.8493374314132895,0.897
7953,EWF k-means,0.5,95,40,0.07289605,0.91745,0.8491395922153394,0.848891657764032,0.8493876715366093,0.8491395922153395,0.8968125
7954,EWF k-means,0.5,95,50,0.0728665,0.9178,0.8493428818498172,0.849143952395199,0.8495419045329174,0.8493428818498171,0.89725
7955,EWF k-means,0.5,95,60,0.07286743,0.91765,0.8490065457509481,0.848818972214096,0.8491942022067961,0.8490065457509481,0.8970625
7956,EWF k-means,0.5,95,70,0.07286472,0.9177,0.849162741633487,0.8489698786821979,0.8493556922311599,0.8491627416334872,0.897125
7957,EWF k-means,0.5,95,80,0.072867766,0.91755,0.848982984123836,0.8487956120486138,0.849170438942291,0.848982984123836,0.8969374999999999
7958,EWF k-means,0.5,95,90,0.07286783,0.9177,0.8490964642558185,0.8489087137743078,0.849284297804073,0.8490964642558186,0.897125
7959,EWF k-means,0.5,95,100,0.07286853,0.9177,0.8491429723304883,0.8489536189828162,0.8493324101649651,0.8491429723304884,0.897125
7960,EWF k-means,0.5,96,10,0.07281853,0.91905,0.8506530973267729,0.8505257026783091,0.8507805301441659,0.8506530973267729,0.8988125
7961,EWF k-means,0.5,96,20,0.072892465,0.9182,0.8498684835904737,0.849685839325107,0.8500512063933382,0.8498684835904736,0.89775
7962,EWF k-means,0.5,96,30,0.072818,0.91875,0.8503031466523221,0.85017269754513,0.8504336357974525,0.850303146652322,0.8984375
7963,EWF k-means,0.5,96,40,0.0728292,0.91835,0.8499299758232095,0.8497618078107558,0.8500982104097973,0.8499299758232096,0.8979375
7964,EWF k-means,0.5,96,50,0.07286571,0.91775,0.8490565117243306,0.8488851395747139,0.8492279530808223,0.8490565117243307,0.8971875
7965,EWF k-means,0.5,96,60,0.07281161,0.91815,0.8495239281654767,0.8493748056837225,0.8496731030185027,0.8495239281654766,0.8976875
7966,EWF k-means,0.5,96,70,0.07282549,0.9181,0.8496449606782945,0.8494718818161782,0.849818110083999,0.8496449606782944,0.897625
7967,EWF k-means,0.5,96,80,0.072832994,0.9179,0.8492843595386419,0.8491133581272771,0.8494554298392132,0.8492843595386419,0.897375
7968,EWF k-means,0.5,96,90,0.07284345,0.9178,0.849257325112376,0.8490752003117872,0.8494395280604817,0.849257325112376,0.89725
7969,EWF k-means,0.5,96,100,0.072833724,0.91805,0.8495016413849857,0.8493307159048499,0.8496726356755391,0.8495016413849859,0.8975625
7970,EWF k-means,0.5,97,10,0.07290256,0.9178,0.849414616623502,0.8492040581302462,0.8496252795577909,0.849414616623502,0.89725
7971,EWF k-means,0.5,97,20,0.07283278,0.91895,0.8504722607386562,0.850343046581986,0.8506015141708538,0.8504722607386562,0.8986875
7972,EWF k-means,0.5,97,30,0.07282742,0.91845,0.8498957431546005,0.8497769316257855,0.85001458791132,0.8498957431546005,0.8980625
7973,EWF k-means,0.5,97,40,0.07283786,0.9185,0.8500679039619485,0.84992324503748,0.8502126121373743,0.8500679039619484,0.8981250000000001
7974,EWF k-means,0.5,97,50,0.072834164,0.91835,0.8499068466298867,0.8498028610802432,0.8500108576308868,0.8499068466298867,0.8979375
7975,EWF k-means,0.5,97,60,0.07284527,0.91855,0.8503132369257524,0.8501760363385742,0.8504504818026744,0.8503132369257524,0.8981875
7976,EWF k-means,0.5,97,70,0.072838746,0.91845,0.850015331285198,0.849875544332968,0.8501551642291187,0.8500153312851981,0.8980625
7977,EWF k-means,0.5,97,80,0.07281883,0.91875,0.8501872398404222,0.8500630949380046,0.8503114210088722,0.8501872398404221,0.8984375
7978,EWF k-means,0.5,97,90,0.0728315,0.9187,0.8501671102608344,0.850039772239077,0.8502944864393973,0.8501671102608344,0.898375
7979,EWF k-means,0.5,97,100,0.07283731,0.91855,0.8500411209810502,0.8499048709302961,0.8501774147238773,0.8500411209810501,0.8981875
7980,EWF k-means,0.5,98,10,0.072779015,0.91905,0.8502308824697233,0.8501977678056528,0.8502639997134848,0.8502308824697233,0.8988125
7981,EWF k-means,0.5,98,20,0.072790325,0.91885,0.8501416030482235,0.850060839896978,0.8502223815473268,0.8501416030482236,0.8985625
7982,EWF k-means,0.5,98,30,0.072768055,0.91905,0.8503820122338609,0.8503291388742091,0.8504348921692395,0.850382012233861,0.8988125
7983,EWF k-means,0.5,98,40,0.07280972,0.9191,0.8502780384329371,0.850242852464922,0.8503132273133049,0.850278038432937,0.898875
7984,EWF k-means,0.5,98,50,0.07282114,0.91895,0.8502324381799528,0.8501786520149229,0.8502862311509275,0.8502324381799526,0.8986875
7985,EWF k-means,0.5,98,60,0.07281594,0.91885,0.8501115713404387,0.8500657282984412,0.8501574193272253,0.8501115713404387,0.8985625
7986,EWF k-means,0.5,98,70,0.07280439,0.91905,0.8504185479211352,0.8503695932632659,0.8504675082158396,0.8504185479211352,0.8988125
7987,EWF k-means,0.5,98,80,0.07281859,0.91885,0.8500753597304028,0.8500290388205526,0.850121685688889,0.8500753597304027,0.8985625
7988,EWF k-means,0.5,98,90,0.07280479,0.91905,0.8502435353960089,0.850209313067294,0.8502777604798453,0.8502435353960088,0.8988125
7989,EWF k-means,0.5,98,100,0.07280981,0.9189,0.850113561007043,0.8500661941079719,0.8501609331851104,0.850113561007043,0.898625
7990,EWF k-means,0.5,99,10,0.072731316,0.9189,0.85016043950959,0.850139054107364,0.8501818259877502,0.8501604395095899,0.898625
7991,EWF k-means,0.5,99,20,0.072785966,0.91805,0.8491689163896634,0.8491071902891143,0.8492306514652598,0.8491689163896635,0.8975625
7992,EWF k-means,0.5,99,30,0.072838075,0.9178,0.8487725091278897,0.848703984260575,0.8488410450615753,0.8487725091278896,0.89725
7993,EWF k-means,0.5,99,40,0.072808675,0.91825,0.8493157608598382,0.8492612446721817,0.8493702840470029,0.8493157608598383,0.8978125
7994,EWF k-means,0.5,99,50,0.07280244,0.91835,0.8494545614452765,0.8494008059957342,0.8495083236992184,0.8494545614452765,0.8979375
7995,EWF k-means,0.5,99,60,0.0728184,0.918,0.8489778108636715,0.8489104964374238,0.8490451359661717,0.8489778108636715,0.8975
7996,EWF k-means,0.5,99,70,0.072809786,0.9181,0.8491381067930209,0.8490832895597569,0.8491929311047969,0.8491381067930209,0.897625
7997,EWF k-means,0.5,99,80,0.07280831,0.91815,0.849183826081796,0.8491296711970457,0.8492379878746515,0.8491838260817959,0.8976875
7998,EWF k-means,0.5,99,90,0.07280858,0.9181,0.8490750142609153,0.8490206786445789,0.8491293568324372,0.8490750142609153,0.897625
7999,EWF k-means,0.5,99,100,0.072809756,0.91805,0.8490909822135141,0.8490328536567687,0.8491491187302822,0.8490909822135141,0.8975625
8000,EWF k-means,0.75,0,10,0.07340309,0.91475,0.8464716384203791,0.8462110226860259,0.8467324147328478,0.8464716384203791,0.8934375
8001,EWF k-means,0.75,0,20,0.073209226,0.9153,0.8466422087886394,0.846452375252431,0.846832127491731,0.8466422087886395,0.8941250000000001
8002,EWF k-means,0.75,0,30,0.07343922,0.91515,0.8463120854770052,0.8461575296980651,0.8464666977273515,0.8463120854770052,0.8939375
8003,EWF k-means,0.75,0,40,0.07335801,0.91495,0.8461503434238348,0.8459970855237118,0.8463036568613586,0.8461503434238347,0.8936875
8004,EWF k-means,0.75,0,50,0.07348524,0.9141,0.8460415334024536,0.8457691005365814,0.8463141418329833,0.8460415334024536,0.892625
8005,EWF k-means,0.75,0,60,0.07335424,0.91495,0.8463127231411628,0.8461331926646294,0.8464923298185414,0.8463127231411628,0.8936875
8006,EWF k-means,0.75,0,70,0.07331002,0.9153,0.8464379110665647,0.8463056878445485,0.8465701756110312,0.8464379110665647,0.8941250000000001
8007,EWF k-means,0.75,0,80,0.07342795,0.91495,0.8464137913520884,0.8462129966244274,0.846614681394031,0.8464137913520883,0.8936875
8008,EWF k-means,0.75,0,90,0.073388554,0.91505,0.8465250336639571,0.8463268838734632,0.8467232762614624,0.8465250336639571,0.8938125
8009,EWF k-means,0.75,0,100,0.07334317,0.9149,0.8461213109869132,0.8459560304914262,0.8462866560790921,0.8461213109869132,0.893625
8010,EWF k-means,0.75,1,10,0.07361528,0.91965,0.8521689835403342,0.8519210127969287,0.8524170986806774,0.8521689835403342,0.8995625
8011,EWF k-means,0.75,1,20,0.07365215,0.91995,0.8523929910869091,0.8521834100374776,0.8526026752479969,0.8523929910869091,0.8999375000000001
8012,EWF k-means,0.75,1,30,0.07367185,0.9193,0.8519603354291172,0.8517170922545029,0.8522037175797953,0.8519603354291172,0.899125
8013,EWF k-means,0.75,1,40,0.073550634,0.91925,0.8514455217913267,0.8512410801182722,0.851650061689054,0.8514455217913267,0.8990625
8014,EWF k-means,0.75,1,50,0.07363996,0.9189,0.8514548228512959,0.8511684192544657,0.8517414192528127,0.8514548228512958,0.898625
8015,EWF k-means,0.75,1,60,0.073626384,0.919,0.8514840389871395,0.8512358047651863,0.8517324180296073,0.8514840389871394,0.8987499999999999
8016,EWF k-means,0.75,1,70,0.07368037,0.9192,0.8516197389107714,0.85135173743446,0.8518879091713943,0.8516197389107713,0.899
8017,EWF k-means,0.75,1,80,0.073624216,0.9188,0.851370920308969,0.8510842238443953,0.8516578099919296,0.8513709203089691,0.8985
8018,EWF k-means,0.75,1,90,0.0736625,0.91895,0.8514711437396046,0.851192583836611,0.8517498860244074,0.8514711437396046,0.8986875
8019,EWF k-means,0.75,1,100,0.07364623,0.9189,0.8514995315708417,0.8512159460078075,0.8517833061518877,0.8514995315708416,0.898625
8020,EWF k-means,0.75,2,10,0.07369783,0.9162,0.8490112315230581,0.8487098843855779,0.8493127927321636,0.8490112315230581,0.89525
8021,EWF k-means,0.75,2,20,0.0736441,0.9168,0.849671368814662,0.8493904672226107,0.8499524562618908,0.849671368814662,0.896
8022,EWF k-means,0.75,2,30,0.07382848,0.91565,0.8486084485315386,0.8482701172461588,0.8489470498104735,0.8486084485315386,0.8945625
8023,EWF k-means,0.75,2,40,0.073979355,0.91545,0.8485942973001377,0.8482258197497154,0.84896309513016,0.8485942973001378,0.8943125
8024,EWF k-means,0.75,2,50,0.07392186,0.9152,0.8484020325226064,0.8480335384838129,0.8487708469423274,0.8484020325226064,0.894
8025,EWF k-means,0.75,2,60,0.073898666,0.91605,0.8492258406833056,0.8488638549319102,0.8495881352936182,0.8492258406833056,0.8950625
8026,EWF k-means,0.75,2,70,0.073944226,0.91565,0.8488749024131893,0.848515169078855,0.8492349408993071,0.8488749024131895,0.8945625
8027,EWF k-means,0.75,2,80,0.07390021,0.9156,0.848749113063346,0.8483784748743493,0.8491200752414881,0.848749113063346,0.8945
8028,EWF k-means,0.75,2,90,0.07388335,0.9155,0.8487276452405133,0.8483405151592963,0.8491151288074346,0.8487276452405133,0.894375
8029,EWF k-means,0.75,2,100,0.07388645,0.91545,0.8486810005849167,0.8482966162246917,0.8490657334513453,0.8486810005849168,0.8943125
8030,EWF k-means,0.75,3,10,0.07295867,0.91685,0.8480207516619098,0.847888176044849,0.8481533687444455,0.8480207516619098,0.8960625
8031,EWF k-means,0.75,3,20,0.07319894,0.9152,0.8463435852294251,0.8461175114965778,0.8465697798036248,0.8463435852294251,0.894
8032,EWF k-means,0.75,3,30,0.07313887,0.9153,0.846684310537177,0.8464401188696141,0.8469286431403519,0.846684310537177,0.8941250000000001
8033,EWF k-means,0.75,3,40,0.07314607,0.9155,0.8469499282514498,0.8467466674573687,0.8471532866541122,0.8469499282514499,0.894375
8034,EWF k-means,0.75,3,50,0.07307251,0.9158,0.8467107309726268,0.846530655746881,0.8468908828263982,0.8467107309726268,0.89475
8035,EWF k-means,0.75,3,60,0.07305522,0.91605,0.8471597566976558,0.8469938143077276,0.8473257641229417,0.8471597566976558,0.8950625
8036,EWF k-means,0.75,3,70,0.07304478,0.91655,0.8474984911398027,0.8473654291563144,0.8476315949193606,0.8474984911398028,0.8956875
8037,EWF k-means,0.75,3,80,0.073087454,0.9156,0.8467838870457132,0.8465970849630507,0.8469707715825207,0.8467838870457132,0.8945
8038,EWF k-means,0.75,3,90,0.07306124,0.91635,0.8474190382564115,0.8472556688715619,0.8475824706557775,0.8474190382564114,0.8954375
8039,EWF k-means,0.75,3,100,0.07305859,0.9163,0.847327702933912,0.8471726151791852,0.8474828474813522,0.8473277029339121,0.895375
8040,EWF k-means,0.75,4,10,0.07367081,0.91415,0.847217126587946,0.8466127903412358,0.8478223262357185,0.8472171265879459,0.8926875
8041,EWF k-means,0.75,4,20,0.073638305,0.9136,0.8464397186868142,0.8459665678536759,0.8469133990845984,0.8464397186868143,0.892
8042,EWF k-means,0.75,4,30,0.073651135,0.9137,0.8470054529702336,0.8464131215181468,0.847598614046168,0.8470054529702337,0.8921250000000001
8043,EWF k-means,0.75,4,40,0.073737994,0.91315,0.8470314279786773,0.8462676022183451,0.8477966338151447,0.8470314279786771,0.8914375
8044,EWF k-means,0.75,4,50,0.07360558,0.9141,0.8471140242443959,0.8465529464263449,0.8476758462973017,0.8471140242443957,0.892625
8045,EWF k-means,0.75,4,60,0.073615715,0.91425,0.8471797658305708,0.8466483666156669,0.8477118325303175,0.8471797658305705,0.8928125
8046,EWF k-means,0.75,4,70,0.07365833,0.9139,0.8469379208953851,0.8463710482631649,0.8475055533833505,0.846937920895385,0.892375
8047,EWF k-means,0.75,4,80,0.07363923,0.91355,0.8469082375505926,0.8463201399825253,0.8474971530106924,0.8469082375505925,0.8919375
8048,EWF k-means,0.75,4,90,0.073613346,0.9139,0.8469731417640715,0.8463887013600639,0.847558389850427,0.8469731417640713,0.892375
8049,EWF k-means,0.75,4,100,0.07362443,0.91385,0.84692694327327,0.8463586787457519,0.8474959714050283,0.84692694327327,0.8923125
8050,EWF k-means,0.75,5,10,0.073060885,0.9198,0.8518425942870491,0.8518423859500717,0.8518428026241285,0.8518425942870491,0.89975
8051,EWF k-means,0.75,5,20,0.073182866,0.9191,0.8511544055631936,0.8510786931672978,0.8512301314311148,0.8511544055631937,0.898875
8052,EWF k-means,0.75,5,30,0.073137365,0.91965,0.8514792332894596,0.8514547193828793,0.8515037486076216,0.8514792332894596,0.8995625
8053,EWF k-means,0.75,5,40,0.07314964,0.91905,0.8505456163896546,0.850512440568102,0.8505787947994778,0.8505456163896548,0.8988125
8054,EWF k-means,0.75,5,50,0.07317737,0.919,0.8506440309152943,0.8506055620234966,0.8506825032867836,0.8506440309152942,0.8987499999999999
8055,EWF k-means,0.75,5,60,0.07314809,0.919,0.8506154657359003,0.8505629104941717,0.8506680274726784,0.8506154657359003,0.8987499999999999
8056,EWF k-means,0.75,5,70,0.07313634,0.9194,0.8511014592456652,0.8510675071480303,0.8511354140523469,0.8511014592456652,0.89925
8057,EWF k-means,0.75,5,80,0.073137105,0.91895,0.8504886360787463,0.8504522456301739,0.850525029641712,0.8504886360787463,0.8986875
8058,EWF k-means,0.75,5,90,0.0731151,0.9191,0.8507306933801332,0.8506933401008737,0.8507680499398433,0.8507306933801333,0.898875
8059,EWF k-means,0.75,5,100,0.07314185,0.9191,0.8507945214757815,0.8507552949015453,0.8508337516674974,0.8507945214757815,0.898875
8060,EWF k-means,0.75,6,10,0.073310144,0.91525,0.8479802338287695,0.8474220178264109,0.8485391857348346,0.8479802338287695,0.8940625
8061,EWF k-means,0.75,6,20,0.07347348,0.9158,0.848633341605644,0.848189213852673,0.8490779347094951,0.848633341605644,0.89475
8062,EWF k-means,0.75,6,30,0.07324457,0.9175,0.8497842553457837,0.8494847716736922,0.8500839502567441,0.8497842553457837,0.896875
8063,EWF k-means,0.75,6,40,0.07331026,0.91665,0.8489602137156498,0.8486410563510509,0.8492796112282951,0.8489602137156498,0.8958125
8064,EWF k-means,0.75,6,50,0.07335055,0.91655,0.8486255644382437,0.848207735854466,0.849043804871051,0.8486255644382436,0.8956875
8065,EWF k-means,0.75,6,60,0.07327749,0.91745,0.8497132311355204,0.8493968756564864,0.850029822353773,0.8497132311355204,0.8968125
8066,EWF k-means,0.75,6,70,0.07334971,0.91595,0.8481302660328328,0.8477381819697216,0.8485227129462904,0.8481302660328329,0.8949374999999999
8067,EWF k-means,0.75,6,80,0.073342435,0.9163,0.848353254653669,0.8479614660455944,0.8487454054698723,0.8483532546536691,0.895375
8068,EWF k-means,0.75,6,90,0.07330558,0.91635,0.8483231749788124,0.8479352250121337,0.8487114801001379,0.8483231749788124,0.8954375
8069,EWF k-means,0.75,6,100,0.073335476,0.91615,0.848402630693108,0.8480097620158825,0.848795863557972,0.8484026306931078,0.8951875
8070,EWF k-means,0.75,7,10,0.073458984,0.91925,0.850936199221938,0.8508181018005043,0.8510543294328412,0.850936199221938,0.8990625
8071,EWF k-means,0.75,7,20,0.07341596,0.91855,0.8504525426683112,0.8502692502009579,0.8506359141773856,0.8504525426683113,0.8981875
8072,EWF k-means,0.75,7,30,0.07328967,0.91925,0.8510565435525729,0.8509835289070289,0.8511295707285496,0.8510565435525729,0.8990625
8073,EWF k-means,0.75,7,40,0.07338977,0.91925,0.8511747992027375,0.8510474953618606,0.8513021411347729,0.8511747992027376,0.8990625
8074,EWF k-means,0.75,7,50,0.07331223,0.91885,0.8505037220735392,0.8503737461659274,0.8506337377197228,0.8505037220735392,0.8985625
8075,EWF k-means,0.75,7,60,0.07329752,0.9194,0.8510936636324015,0.8509890095075414,0.8511983435010322,0.8510936636324014,0.89925
8076,EWF k-means,0.75,7,70,0.073315285,0.91885,0.8504946779947055,0.8503705871324149,0.8506188050783559,0.8504946779947055,0.8985625
8077,EWF k-means,0.75,7,80,0.07339975,0.91935,0.851413829149479,0.8512884850496465,0.8515392101661907,0.851413829149479,0.8991875
8078,EWF k-means,0.75,7,90,0.07333521,0.9194,0.8513259113409146,0.8512194232592716,0.8514324260693421,0.8513259113409145,0.89925
8079,EWF k-means,0.75,7,100,0.07335121,0.91925,0.851169147975625,0.8510499404823891,0.8512883888685866,0.8511691479756252,0.8990625
8080,EWF k-means,0.75,8,10,0.0735673,0.92,0.8527138759227473,0.8526175978486122,0.8528101757428896,0.8527138759227472,0.9
8081,EWF k-means,0.75,8,20,0.0734737,0.91945,0.8519398499704662,0.8518060508543686,0.852073691126688,0.8519398499704663,0.8993125
8082,EWF k-means,0.75,8,30,0.07374912,0.9195,0.8522274293848252,0.8520522945736365,0.8524026362068706,0.8522274293848252,0.899375
8083,EWF k-means,0.75,8,40,0.07358454,0.9194,0.851792097306923,0.8517012689981824,0.8518829449902069,0.8517920973069231,0.89925
8084,EWF k-means,0.75,8,50,0.0735624,0.92,0.8525612708047103,0.8524861846516534,0.8526363701859629,0.8525612708047102,0.9
8085,EWF k-means,0.75,8,60,0.07360221,0.9195,0.8520125219569451,0.8519161870878929,0.8521088786155978,0.8520125219569452,0.899375
8086,EWF k-means,0.75,8,70,0.07360506,0.9197,0.8524927783560954,0.8523295717760065,0.8526560474507091,0.8524927783560954,0.899625
8087,EWF k-means,0.75,8,80,0.07356075,0.9193,0.8520868999504772,0.8518551117175168,0.8523188143560857,0.8520868999504773,0.899125
8088,EWF k-means,0.75,8,90,0.07358866,0.91965,0.852156633653776,0.8520457349322536,0.852267561247287,0.852156633653776,0.8995625
8089,EWF k-means,0.75,8,100,0.07352672,0.91935,0.8520491164249219,0.8518301099212953,0.8522682355711585,0.8520491164249219,0.8991875
8090,EWF k-means,0.75,9,10,0.07365313,0.91305,0.8473934418721507,0.8464085703202635,0.8483806080651157,0.8473934418721506,0.8913125
8091,EWF k-means,0.75,9,20,0.073563404,0.9132,0.8476287059119413,0.8466470653483519,0.8486126254340123,0.8476287059119414,0.8915
8092,EWF k-means,0.75,9,30,0.07369074,0.91295,0.8472806684484552,0.8463212698934326,0.8482422446403421,0.8472806684484552,0.8911875
8093,EWF k-means,0.75,9,40,0.07371055,0.91275,0.847005983604112,0.8460308916507616,0.8479833258332851,0.847005983604112,0.8909374999999999
8094,EWF k-means,0.75,9,50,0.0736663,0.913,0.847060838991318,0.8461191174160848,0.8480046591544443,0.847060838991318,0.89125
8095,EWF k-means,0.75,9,60,0.0735625,0.91425,0.8485051982162691,0.8476096131453852,0.8494026778409047,0.8485051982162691,0.8928125
8096,EWF k-means,0.75,9,70,0.07366531,0.9129,0.8470149183191881,0.8460685621471582,0.8479633939243553,0.847014918319188,0.891125
8097,EWF k-means,0.75,9,80,0.07366555,0.9126,0.8466419408552258,0.8456708651772118,0.8476152492506716,0.8466419408552257,0.89075
8098,EWF k-means,0.75,9,90,0.07353334,0.91415,0.8482301004482131,0.847315574751606,0.8491466024118646,0.8482301004482131,0.8926875
8099,EWF k-means,0.75,9,100,0.073541835,0.9143,0.848395363612138,0.8474861842051411,0.8493064958413574,0.848395363612138,0.892875
8100,EWF k-means,0.75,10,10,0.07386884,0.91255,0.846217570219286,0.8453120659091174,0.8471250165751304,0.846217570219286,0.8906875
8101,EWF k-means,0.75,10,20,0.07392781,0.9134,0.8472216677718449,0.8462725307242754,0.8481729362194012,0.8472216677718449,0.89175
